row_type,dataset,network_seed,ranking_class,count,eligible_subjects,kendall_tau,subject_id,pair_index,item_1,item_2,pair_accuracy,kendall_tau_to_true,row_position,subjective_rank_high_to_low,item
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.142857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.928571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.928571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.0714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.142857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.857142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.785714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.714285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.285714285714,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.357142857143,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.214285714286,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.428571428571,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.5,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.571428571429,,,,,,,,,
pairwise_similarity,2105,2105,,,,0.642857142857,,,,,,,,,
exemplar_pair,human,,,,,,3,0,A,B,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,1,A,C,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,2,A,D,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,3,A,E,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,4,A,F,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,5,A,G,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,6,A,H,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,7,B,C,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,8,B,D,0.9,0.785714285714,,,
exemplar_pair,human,,,,,,3,9,B,E,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,10,B,F,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,11,B,G,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,12,B,H,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,13,C,D,0.8,0.785714285714,,,
exemplar_pair,human,,,,,,3,14,C,E,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,15,C,F,0.9,0.785714285714,,,
exemplar_pair,human,,,,,,3,16,C,G,0.9,0.785714285714,,,
exemplar_pair,human,,,,,,3,17,C,H,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,18,D,E,0.9,0.785714285714,,,
exemplar_pair,human,,,,,,3,19,D,F,0.3,0.785714285714,,,
exemplar_pair,human,,,,,,3,20,D,G,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,21,D,H,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,22,E,F,0,0.785714285714,,,
exemplar_pair,human,,,,,,3,23,E,G,0.2,0.785714285714,,,
exemplar_pair,human,,,,,,3,24,E,H,0.9,0.785714285714,,,
exemplar_pair,human,,,,,,3,25,F,G,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,26,F,H,1,0.785714285714,,,
exemplar_pair,human,,,,,,3,27,G,H,0.9,0.785714285714,,,
exemplar_pair,2104,2104,,,,,7,0,A,B,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,1,A,C,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,2,A,D,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,3,A,E,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,4,A,F,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,5,A,G,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,6,A,H,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,7,B,C,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,8,B,D,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,9,B,E,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,10,B,F,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,11,B,G,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,12,B,H,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,13,C,D,0.4,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,14,C,E,0,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,15,C,F,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,16,C,G,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,17,C,H,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,18,D,E,0,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,19,D,F,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,20,D,G,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,21,D,H,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,22,E,F,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,23,E,G,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,24,E,H,1,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,25,F,G,0,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,26,F,H,0.8,0.714285714286,,,
exemplar_pair,2104,2104,,,,,7,27,G,H,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,0,A,B,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,1,A,C,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,2,A,D,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,3,A,E,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,4,A,F,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,5,A,G,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,6,A,H,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,7,B,C,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,8,B,D,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,9,B,E,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,10,B,F,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,11,B,G,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,12,B,H,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,13,C,D,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,14,C,E,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,15,C,F,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,16,C,G,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,17,C,H,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,18,D,E,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,19,D,F,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,20,D,G,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,21,D,H,1,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,22,E,F,0.5,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,23,E,G,0.9,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,24,E,H,0.2,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,25,F,G,0.9,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,26,F,H,0.3,0.714285714286,,,
exemplar_pair,2105,2105,,,,,8,27,G,H,0.1,0.714285714286,,,
subjective_order,human,,,,,,1,,,,,,0,1,F
subjective_order,human,,,,,,1,,,,,,0,2,G
subjective_order,human,,,,,,1,,,,,,0,3,D
subjective_order,human,,,,,,1,,,,,,0,4,H
subjective_order,human,,,,,,1,,,,,,0,5,E
subjective_order,human,,,,,,1,,,,,,0,6,C
subjective_order,human,,,,,,1,,,,,,0,7,B
subjective_order,human,,,,,,1,,,,,,0,8,A
subjective_order,human,,,,,,2,,,,,,1,1,H
subjective_order,human,,,,,,2,,,,,,1,2,G
subjective_order,human,,,,,,2,,,,,,1,3,F
subjective_order,human,,,,,,2,,,,,,1,4,D
subjective_order,human,,,,,,2,,,,,,1,5,C
subjective_order,human,,,,,,2,,,,,,1,6,E
subjective_order,human,,,,,,2,,,,,,1,7,B
subjective_order,human,,,,,,2,,,,,,1,8,A
subjective_order,human,,,,,,3,,,,,,2,1,H
subjective_order,human,,,,,,3,,,,,,2,2,E
subjective_order,human,,,,,,3,,,,,,2,3,G
subjective_order,human,,,,,,3,,,,,,2,4,D
subjective_order,human,,,,,,3,,,,,,2,5,F
subjective_order,human,,,,,,3,,,,,,2,6,C
subjective_order,human,,,,,,3,,,,,,2,7,B
subjective_order,human,,,,,,3,,,,,,2,8,A
subjective_order,human,,,,,,4,,,,,,3,1,H
subjective_order,human,,,,,,4,,,,,,3,2,A
subjective_order,human,,,,,,4,,,,,,3,3,F
subjective_order,human,,,,,,4,,,,,,3,4,D
subjective_order,human,,,,,,4,,,,,,3,5,G
subjective_order,human,,,,,,4,,,,,,3,6,E
subjective_order,human,,,,,,4,,,,,,3,7,C
subjective_order,human,,,,,,4,,,,,,3,8,B
subjective_order,human,,,,,,5,,,,,,4,1,F
subjective_order,human,,,,,,5,,,,,,4,2,H
subjective_order,human,,,,,,5,,,,,,4,3,D
subjective_order,human,,,,,,5,,,,,,4,4,G
subjective_order,human,,,,,,5,,,,,,4,5,E
subjective_order,human,,,,,,5,,,,,,4,6,A
subjective_order,human,,,,,,5,,,,,,4,7,C
subjective_order,human,,,,,,5,,,,,,4,8,B
subjective_order,human,,,,,,6,,,,,,5,1,H
subjective_order,human,,,,,,6,,,,,,5,2,E
subjective_order,human,,,,,,6,,,,,,5,3,F
subjective_order,human,,,,,,6,,,,,,5,4,G
subjective_order,human,,,,,,6,,,,,,5,5,B
subjective_order,human,,,,,,6,,,,,,5,6,C
subjective_order,human,,,,,,6,,,,,,5,7,D
subjective_order,human,,,,,,6,,,,,,5,8,A
subjective_order,human,,,,,,7,,,,,,6,1,H
subjective_order,human,,,,,,7,,,,,,6,2,G
subjective_order,human,,,,,,7,,,,,,6,3,F
subjective_order,human,,,,,,7,,,,,,6,4,E
subjective_order,human,,,,,,7,,,,,,6,5,C
subjective_order,human,,,,,,7,,,,,,6,6,D
subjective_order,human,,,,,,7,,,,,,6,7,B
subjective_order,human,,,,,,7,,,,,,6,8,A
subjective_order,human,,,,,,8,,,,,,7,1,H
subjective_order,human,,,,,,8,,,,,,7,2,E
subjective_order,human,,,,,,8,,,,,,7,3,F
subjective_order,human,,,,,,8,,,,,,7,4,A
subjective_order,human,,,,,,8,,,,,,7,5,G
subjective_order,human,,,,,,8,,,,,,7,6,C
subjective_order,human,,,,,,8,,,,,,7,7,B
subjective_order,human,,,,,,8,,,,,,7,8,D
subjective_order,human,,,,,,9,,,,,,8,1,H
subjective_order,human,,,,,,9,,,,,,8,2,G
subjective_order,human,,,,,,9,,,,,,8,3,B
subjective_order,human,,,,,,9,,,,,,8,4,F
subjective_order,human,,,,,,9,,,,,,8,5,E
subjective_order,human,,,,,,9,,,,,,8,6,C
subjective_order,human,,,,,,9,,,,,,8,7,D
subjective_order,human,,,,,,9,,,,,,8,8,A
subjective_order,human,,,,,,10,,,,,,9,1,H
subjective_order,human,,,,,,10,,,,,,9,2,F
subjective_order,human,,,,,,10,,,,,,9,3,E
subjective_order,human,,,,,,10,,,,,,9,4,G
subjective_order,human,,,,,,10,,,,,,9,5,D
subjective_order,human,,,,,,10,,,,,,9,6,C
subjective_order,human,,,,,,10,,,,,,9,7,B
subjective_order,human,,,,,,10,,,,,,9,8,A
subjective_order,human,,,,,,11,,,,,,10,1,G
subjective_order,human,,,,,,11,,,,,,10,2,H
subjective_order,human,,,,,,11,,,,,,10,3,F
subjective_order,human,,,,,,11,,,,,,10,4,C
subjective_order,human,,,,,,11,,,,,,10,5,E
subjective_order,human,,,,,,11,,,,,,10,6,D
subjective_order,human,,,,,,11,,,,,,10,7,B
subjective_order,human,,,,,,11,,,,,,10,8,A
subjective_order,human,,,,,,12,,,,,,11,1,H
subjective_order,human,,,,,,12,,,,,,11,2,E
subjective_order,human,,,,,,12,,,,,,11,3,F
subjective_order,human,,,,,,12,,,,,,11,4,G
subjective_order,human,,,,,,12,,,,,,11,5,C
subjective_order,human,,,,,,12,,,,,,11,6,B
subjective_order,human,,,,,,12,,,,,,11,7,A
subjective_order,human,,,,,,12,,,,,,11,8,D
subjective_order,human,,,,,,13,,,,,,12,1,H
subjective_order,human,,,,,,13,,,,,,12,2,G
subjective_order,human,,,,,,13,,,,,,12,3,E
subjective_order,human,,,,,,13,,,,,,12,4,F
subjective_order,human,,,,,,13,,,,,,12,5,D
subjective_order,human,,,,,,13,,,,,,12,6,C
subjective_order,human,,,,,,13,,,,,,12,7,A
subjective_order,human,,,,,,13,,,,,,12,8,B
subjective_order,human,,,,,,16,,,,,,13,1,H
subjective_order,human,,,,,,16,,,,,,13,2,G
subjective_order,human,,,,,,16,,,,,,13,3,F
subjective_order,human,,,,,,16,,,,,,13,4,D
subjective_order,human,,,,,,16,,,,,,13,5,E
subjective_order,human,,,,,,16,,,,,,13,6,A
subjective_order,human,,,,,,16,,,,,,13,7,C
subjective_order,human,,,,,,16,,,,,,13,8,B
subjective_order,human,,,,,,17,,,,,,14,1,H
subjective_order,human,,,,,,17,,,,,,14,2,G
subjective_order,human,,,,,,17,,,,,,14,3,E
subjective_order,human,,,,,,17,,,,,,14,4,F
subjective_order,human,,,,,,17,,,,,,14,5,D
subjective_order,human,,,,,,17,,,,,,14,6,C
subjective_order,human,,,,,,17,,,,,,14,7,B
subjective_order,human,,,,,,17,,,,,,14,8,A
subjective_order,human,,,,,,18,,,,,,15,1,H
subjective_order,human,,,,,,18,,,,,,15,2,F
subjective_order,human,,,,,,18,,,,,,15,3,E
subjective_order,human,,,,,,18,,,,,,15,4,D
subjective_order,human,,,,,,18,,,,,,15,5,C
subjective_order,human,,,,,,18,,,,,,15,6,B
subjective_order,human,,,,,,18,,,,,,15,7,A
subjective_order,human,,,,,,18,,,,,,15,8,G
subjective_order,human,,,,,,20,,,,,,16,1,F
subjective_order,human,,,,,,20,,,,,,16,2,H
subjective_order,human,,,,,,20,,,,,,16,3,G
subjective_order,human,,,,,,20,,,,,,16,4,D
subjective_order,human,,,,,,20,,,,,,16,5,E
subjective_order,human,,,,,,20,,,,,,16,6,C
subjective_order,human,,,,,,20,,,,,,16,7,A
subjective_order,human,,,,,,20,,,,,,16,8,B
subjective_order,human,,,,,,21,,,,,,17,1,H
subjective_order,human,,,,,,21,,,,,,17,2,C
subjective_order,human,,,,,,21,,,,,,17,3,G
subjective_order,human,,,,,,21,,,,,,17,4,E
subjective_order,human,,,,,,21,,,,,,17,5,F
subjective_order,human,,,,,,21,,,,,,17,6,B
subjective_order,human,,,,,,21,,,,,,17,7,D
subjective_order,human,,,,,,21,,,,,,17,8,A
subjective_order,human,,,,,,22,,,,,,18,1,H
subjective_order,human,,,,,,22,,,,,,18,2,F
subjective_order,human,,,,,,22,,,,,,18,3,E
subjective_order,human,,,,,,22,,,,,,18,4,A
subjective_order,human,,,,,,22,,,,,,18,5,G
subjective_order,human,,,,,,22,,,,,,18,6,D
subjective_order,human,,,,,,22,,,,,,18,7,C
subjective_order,human,,,,,,22,,,,,,18,8,B
subjective_order,human,,,,,,23,,,,,,19,1,H
subjective_order,human,,,,,,23,,,,,,19,2,F
subjective_order,human,,,,,,23,,,,,,19,3,E
subjective_order,human,,,,,,23,,,,,,19,4,G
subjective_order,human,,,,,,23,,,,,,19,5,D
subjective_order,human,,,,,,23,,,,,,19,6,C
subjective_order,human,,,,,,23,,,,,,19,7,A
subjective_order,human,,,,,,23,,,,,,19,8,B
subjective_order,human,,,,,,24,,,,,,20,1,H
subjective_order,human,,,,,,24,,,,,,20,2,G
subjective_order,human,,,,,,24,,,,,,20,3,E
subjective_order,human,,,,,,24,,,,,,20,4,D
subjective_order,human,,,,,,24,,,,,,20,5,C
subjective_order,human,,,,,,24,,,,,,20,6,B
subjective_order,human,,,,,,24,,,,,,20,7,A
subjective_order,human,,,,,,24,,,,,,20,8,F
subjective_order,human,,,,,,25,,,,,,21,1,H
subjective_order,human,,,,,,25,,,,,,21,2,F
subjective_order,human,,,,,,25,,,,,,21,3,E
subjective_order,human,,,,,,25,,,,,,21,4,A
subjective_order,human,,,,,,25,,,,,,21,5,G
subjective_order,human,,,,,,25,,,,,,21,6,D
subjective_order,human,,,,,,25,,,,,,21,7,C
subjective_order,human,,,,,,25,,,,,,21,8,B
subjective_order,human,,,,,,26,,,,,,22,1,G
subjective_order,human,,,,,,26,,,,,,22,2,F
subjective_order,human,,,,,,26,,,,,,22,3,D
subjective_order,human,,,,,,26,,,,,,22,4,H
subjective_order,human,,,,,,26,,,,,,22,5,E
subjective_order,human,,,,,,26,,,,,,22,6,C
subjective_order,human,,,,,,26,,,,,,22,7,B
subjective_order,human,,,,,,26,,,,,,22,8,A
subjective_order,human,,,,,,27,,,,,,23,1,G
subjective_order,human,,,,,,27,,,,,,23,2,H
subjective_order,human,,,,,,27,,,,,,23,3,E
subjective_order,human,,,,,,27,,,,,,23,4,F
subjective_order,human,,,,,,27,,,,,,23,5,D
subjective_order,human,,,,,,27,,,,,,23,6,C
subjective_order,human,,,,,,27,,,,,,23,7,B
subjective_order,human,,,,,,27,,,,,,23,8,A
subjective_order,human,,,,,,28,,,,,,24,1,H
subjective_order,human,,,,,,28,,,,,,24,2,E
subjective_order,human,,,,,,28,,,,,,24,3,G
subjective_order,human,,,,,,28,,,,,,24,4,C
subjective_order,human,,,,,,28,,,,,,24,5,F
subjective_order,human,,,,,,28,,,,,,24,6,D
subjective_order,human,,,,,,28,,,,,,24,7,B
subjective_order,human,,,,,,28,,,,,,24,8,A
subjective_order,human,,,,,,29,,,,,,25,1,G
subjective_order,human,,,,,,29,,,,,,25,2,H
subjective_order,human,,,,,,29,,,,,,25,3,F
subjective_order,human,,,,,,29,,,,,,25,4,D
subjective_order,human,,,,,,29,,,,,,25,5,E
subjective_order,human,,,,,,29,,,,,,25,6,C
subjective_order,human,,,,,,29,,,,,,25,7,B
subjective_order,human,,,,,,29,,,,,,25,8,A
subjective_order,human,,,,,,30,,,,,,26,1,H
subjective_order,human,,,,,,30,,,,,,26,2,F
subjective_order,human,,,,,,30,,,,,,26,3,D
subjective_order,human,,,,,,30,,,,,,26,4,A
subjective_order,human,,,,,,30,,,,,,26,5,G
subjective_order,human,,,,,,30,,,,,,26,6,C
subjective_order,human,,,,,,30,,,,,,26,7,E
subjective_order,human,,,,,,30,,,,,,26,8,B
subjective_order,human,,,,,,31,,,,,,27,1,H
subjective_order,human,,,,,,31,,,,,,27,2,E
subjective_order,human,,,,,,31,,,,,,27,3,D
subjective_order,human,,,,,,31,,,,,,27,4,G
subjective_order,human,,,,,,31,,,,,,27,5,C
subjective_order,human,,,,,,31,,,,,,27,6,F
subjective_order,human,,,,,,31,,,,,,27,7,B
subjective_order,human,,,,,,31,,,,,,27,8,A
subjective_order,human,,,,,,32,,,,,,28,1,H
subjective_order,human,,,,,,32,,,,,,28,2,G
subjective_order,human,,,,,,32,,,,,,28,3,F
subjective_order,human,,,,,,32,,,,,,28,4,D
subjective_order,human,,,,,,32,,,,,,28,5,E
subjective_order,human,,,,,,32,,,,,,28,6,C
subjective_order,human,,,,,,32,,,,,,28,7,B
subjective_order,human,,,,,,32,,,,,,28,8,A
subjective_order,human,,,,,,33,,,,,,29,1,H
subjective_order,human,,,,,,33,,,,,,29,2,F
subjective_order,human,,,,,,33,,,,,,29,3,E
subjective_order,human,,,,,,33,,,,,,29,4,G
subjective_order,human,,,,,,33,,,,,,29,5,C
subjective_order,human,,,,,,33,,,,,,29,6,D
subjective_order,human,,,,,,33,,,,,,29,7,B
subjective_order,human,,,,,,33,,,,,,29,8,A
subjective_order,human,,,,,,34,,,,,,30,1,G
subjective_order,human,,,,,,34,,,,,,30,2,H
subjective_order,human,,,,,,34,,,,,,30,3,F
subjective_order,human,,,,,,34,,,,,,30,4,E
subjective_order,human,,,,,,34,,,,,,30,5,D
subjective_order,human,,,,,,34,,,,,,30,6,C
subjective_order,human,,,,,,34,,,,,,30,7,B
subjective_order,human,,,,,,34,,,,,,30,8,A
subjective_order,human,,,,,,35,,,,,,31,1,H
subjective_order,human,,,,,,35,,,,,,31,2,F
subjective_order,human,,,,,,35,,,,,,31,3,G
subjective_order,human,,,,,,35,,,,,,31,4,D
subjective_order,human,,,,,,35,,,,,,31,5,C
subjective_order,human,,,,,,35,,,,,,31,6,E
subjective_order,human,,,,,,35,,,,,,31,7,B
subjective_order,human,,,,,,35,,,,,,31,8,A
subjective_order,human,,,,,,36,,,,,,32,1,H
subjective_order,human,,,,,,36,,,,,,32,2,F
subjective_order,human,,,,,,36,,,,,,32,3,E
subjective_order,human,,,,,,36,,,,,,32,4,D
subjective_order,human,,,,,,36,,,,,,32,5,G
subjective_order,human,,,,,,36,,,,,,32,6,C
subjective_order,human,,,,,,36,,,,,,32,7,B
subjective_order,human,,,,,,36,,,,,,32,8,A
subjective_order,human,,,,,,37,,,,,,33,1,H
subjective_order,human,,,,,,37,,,,,,33,2,G
